x,y
23.370000,55.537000
92.220000,131.272000
17.620000,49.212000
27.930000,60.553000
13.410000,44.581000
30.520000,63.402000
76.220000,113.672000
92.240000,131.294000
71.860000,108.876000
43.090000,77.229000
4.190000,34.439000
25.550000,57.935000
1.120000,31.062000
3.490000,33.669000
54.810000,90.121000
99.540000,139.324000
9.270000,40.027000
3.280000,33.438000
75.970000,113.397000
88.760000,127.466000
57.910000,93.531000
91.000000,129.930000
81.480000,119.458000
58.850000,94.565000
71.870000,108.887000
17.240000,48.794000
6.260000,36.716000
85.370000,123.737000
54.230000,89.483000
96.790000,136.299000
20.790000,52.699000
18.940000,50.664000
2.750000,32.855000
50.280000,85.138000
40.910000,74.831000
59.390000,95.159000
59.400000,95.170000
84.180000,122.428000
47.490000,82.069000
89.600000,128.390000
51.010000,85.941000
50.370000,85.237000
64.240000,100.494000
92.510000,131.591000
12.550000,43.635000
16.090000,47.529000
74.590000,111.879000
81.350000,119.315000
7.510000,38.091000
43.070000,77.207000
21.080000,53.018000
92.270000,131.327000
73.700000,110.900000
81.690000,119.689000
11.160000,42.106000
59.830000,95.643000
2.910000,33.031000
31.840000,64.854000
88.010000,126.641000
29.750000,62.555000
12.860000,43.976000
69.400000,106.170000
61.940000,97.964000
23.790000,55.999000
74.620000,111.912000
28.090000,60.729000
89.090000,127.829000
47.810000,82.421000
81.750000,119.755000
58.860000,94.576000
74.550000,111.835000
39.640000,73.434000
74.850000,112.165000
33.760000,66.966000
6.600000,37.090000
35.840000,69.254000
40.190000,74.039000
46.400000,80.870000
29.160000,61.906000
54.740000,90.044000
78.870000,116.587000
49.750000,84.555000
55.470000,90.847000
3.430000,33.603000
20.960000,52.886000
79.020000,116.752000
33.790000,66.999000
81.670000,119.667000
17.210000,48.761000
71.040000,107.974000
77.540000,115.124000
84.620000,122.912000
15.430000,46.803000
15.930000,47.353000
92.340000,131.404000
84.070000,122.307000
17.010000,48.541000
51.330000,86.293000
80.620000,118.512000
54.960000,90.286000
8.470000,39.147000
16.500000,47.980000
0.980000,30.908000
45.670000,80.067000
48.930000,83.653000
22.400000,54.470000
35.200000,68.550000
41.860000,75.876000
6.890000,37.409000
21.820000,53.832000
28.870000,61.587000
78.940000,116.664000
36.720000,70.222000
41.340000,75.304000
66.280000,102.738000
17.340000,48.904000
66.060000,102.496000
64.680000,100.978000
36.130000,69.573000
39.660000,73.456000
70.580000,107.468000
6.950000,37.475000
76.950000,114.475000
35.950000,69.375000
4.320000,34.582000
5.390000,35.759000
57.590000,93.179000
35.820000,69.232000
89.530000,128.313000
86.540000,125.024000
29.630000,62.423000
50.030000,84.863000
34.860000,68.176000
97.060000,136.596000
19.390000,51.159000
7.170000,37.717000
53.190000,88.339000
18.790000,50.499000
88.430000,127.103000
5.170000,35.517000
48.850000,83.565000
30.000000,62.830000
21.550000,53.535000
72.470000,109.547000
47.950000,82.575000
44.880000,79.198000
57.570000,93.157000
97.400000,136.970000
1.210000,31.161000
90.260000,129.116000
64.360000,100.626000
64.720000,101.022000
65.590000,101.979000
73.490000,110.669000
19.030000,50.763000
11.240000,42.194000
97.400000,136.970000
74.210000,111.461000
32.180000,65.228000
39.520000,73.302000
76.740000,114.244000
28.670000,61.367000
89.320000,128.082000
42.330000,76.393000
34.150000,67.395000
21.220000,53.172000
90.940000,129.864000
18.220000,49.872000
19.650000,51.445000
93.570000,132.757000
17.170000,48.717000
71.870000,108.887000
89.180000,127.928000
55.570000,90.957000
82.340000,120.404000
84.110000,122.351000
15.130000,46.473000
86.570000,125.057000
25.190000,57.539000
81.280000,119.238000
46.110000,80.551000
13.150000,44.295000
11.980000,43.008000
87.280000,125.838000
9.700000,40.500000
10.880000,41.798000
21.150000,53.095000
17.480000,49.058000
4.350000,34.615000
92.160000,131.206000
6.750000,37.255000
60.280000,96.138000
70.970000,107.897000
92.360000,131.426000
66.530000,103.013000
80.580000,118.468000
49.880000,84.698000
33.610000,66.801000
96.130000,135.573000
26.220000,58.672000
64.950000,101.275000
82.300000,120.360000
42.740000,76.844000
18.320000,49.982000
93.990000,133.219000
86.810000,125.321000
9.510000,40.291000
60.150000,95.995000
8.670000,39.367000
28.280000,60.938000
9.390000,40.159000
16.410000,47.881000
80.970000,118.897000
68.460000,105.136000
55.070000,90.407000
20.450000,52.325000
45.080000,79.418000
4.420000,34.692000
11.190000,42.139000
9.490000,40.269000
88.390000,127.059000
81.910000,119.931000
56.080000,91.518000
89.650000,128.445000
36.570000,70.057000
26.260000,58.716000
45.100000,79.440000
39.710000,73.511000
83.750000,121.955000
3.280000,33.438000
17.700000,49.300000
5.150000,35.495000
30.640000,63.534000
69.570000,106.357000
99.220000,138.972000
88.040000,126.674000
16.060000,47.496000
20.910000,52.831000
60.320000,96.182000
32.850000,65.965000
96.020000,135.452000
71.980000,109.008000
12.570000,43.657000
99.020000,138.752000
19.760000,51.566000
54.660000,89.956000
5.590000,35.979000
10.700000,41.600000
77.150000,114.695000
34.360000,67.626000
92.750000,131.855000
46.490000,80.969000
32.620000,65.712000
44.820000,79.132000
44.450000,78.725000
6.240000,36.694000
61.910000,97.931000
81.100000,119.040000
91.450000,130.425000
49.550000,84.335000
50.250000,85.105000
15.880000,47.298000
6.460000,36.936000
69.120000,105.862000
1.710000,31.711000
44.640000,78.934000
74.750000,112.055000
24.410000,56.681000
50.140000,84.984000
30.140000,62.984000
80.350000,118.215000
73.030000,110.163000
70.440000,107.314000
72.600000,109.690000
3.510000,33.691000
79.170000,116.917000
33.290000,66.449000
7.220000,37.772000
3.930000,34.153000
64.560000,100.846000
4.940000,35.264000
20.510000,52.391000
43.350000,77.515000
66.420000,102.892000
64.500000,100.780000
93.900000,133.120000
82.290000,120.349000
29.640000,62.434000
85.020000,123.352000
34.670000,67.967000
89.820000,128.632000
88.880000,127.598000
2.050000,32.085000
13.740000,44.944000
88.100000,126.740000
69.690000,106.489000
21.230000,53.183000
22.980000,55.108000
32.560000,65.646000
31.480000,64.458000
51.150000,86.095000
79.730000,117.533000
90.800000,129.710000
21.630000,53.623000
72.670000,109.767000
58.280000,93.938000
88.030000,126.663000
28.820000,61.532000
17.690000,49.289000
83.100000,121.240000
52.340000,87.404000
58.270000,93.927000
44.590000,78.879000
78.370000,116.037000
49.420000,84.192000
99.900000,139.720000
49.070000,83.807000
8.860000,39.576000
29.450000,62.225000
9.800000,40.610000
22.570000,54.657000
43.720000,77.922000
41.870000,75.887000
79.480000,117.258000
56.200000,91.650000
44.280000,78.538000
56.910000,92.431000
78.700000,116.400000
66.570000,103.057000
54.640000,89.934000
67.360000,103.926000
17.290000,48.849000
52.070000,87.107000
95.540000,134.924000
38.620000,72.312000
23.940000,56.164000
19.610000,51.401000
20.900000,52.820000
69.360000,106.126000
69.860000,106.676000
5.040000,35.374000
97.790000,137.399000
34.270000,67.527000
17.470000,49.047000
88.780000,127.488000
89.910000,128.731000
54.840000,90.154000
69.050000,105.785000
74.540000,111.824000
49.760000,84.566000
35.460000,68.836000
69.620000,106.412000
83.340000,121.504000
54.680000,89.978000
23.520000,55.702000
74.040000,111.274000
3.750000,33.955000
32.420000,65.492000
87.830000,126.443000
27.400000,59.970000
83.930000,122.153000
56.680000,92.178000
25.240000,57.594000
25.080000,57.418000
65.630000,102.023000
57.890000,93.509000
31.770000,64.777000
55.910000,91.331000
93.780000,132.988000
20.940000,52.864000
92.890000,132.009000
39.400000,73.170000
54.860000,90.176000
75.410000,112.781000
66.610000,103.101000
68.030000,104.663000
70.690000,107.589000
72.390000,109.459000
60.160000,96.006000
36.270000,69.727000
71.310000,108.271000
50.420000,85.292000
91.280000,130.238000
78.410000,116.081000
3.600000,33.790000
9.330000,40.093000
24.500000,56.780000
10.620000,41.512000
88.830000,127.543000
54.230000,89.483000
50.710000,85.611000
77.060000,114.596000
6.220000,36.672000
54.220000,89.472000
68.600000,105.290000
70.710000,107.611000
46.580000,81.068000
83.720000,121.922000
27.370000,59.937000
48.550000,83.235000
56.770000,92.277000
49.410000,84.181000
2.220000,32.272000
92.790000,131.899000
22.490000,54.569000
58.670000,94.367000
30.160000,63.006000
34.070000,67.307000
24.450000,56.725000
41.340000,75.304000
69.370000,106.137000
70.680000,107.578000
29.300000,62.060000
5.860000,36.276000
8.160000,38.806000
84.510000,122.791000
44.280000,78.538000
13.570000,44.757000
39.030000,72.763000
82.300000,120.360000
14.820000,46.132000
26.410000,58.881000
48.490000,83.169000
81.110000,119.051000
88.290000,126.949000
64.890000,101.209000
60.100000,95.940000
43.120000,77.262000
48.200000,82.850000
55.280000,90.638000
37.740000,71.344000
8.060000,38.696000
15.520000,46.902000
1.940000,31.964000
90.100000,128.940000
48.900000,83.620000
86.440000,124.914000
67.400000,103.970000
41.710000,75.711000
14.690000,45.989000
61.510000,97.491000
71.320000,108.282000
93.060000,132.196000
60.750000,96.655000
9.360000,40.126000
66.250000,102.705000
65.760000,102.166000
70.710000,107.611000
20.350000,52.215000
14.860000,46.176000
80.210000,118.061000
92.710000,131.811000
13.610000,44.801000
12.370000,43.437000
56.530000,92.013000
43.790000,77.999000
25.360000,57.726000
2.960000,33.086000
87.470000,126.047000
98.550000,138.235000
81.710000,119.711000
19.750000,51.555000
82.110000,120.151000
6.130000,36.573000
77.450000,115.025000
52.830000,87.943000
19.420000,51.192000
94.770000,134.077000
14.390000,45.659000
57.450000,93.025000
71.800000,108.810000
55.810000,91.221000
80.200000,118.050000
89.990000,128.819000
94.190000,133.439000
94.210000,133.461000
8.360000,39.026000
64.610000,100.901000
27.040000,59.574000
89.170000,127.917000
15.250000,46.605000
21.170000,53.117000
21.760000,53.766000
21.290000,53.249000
40.970000,74.897000
4.440000,34.714000
81.740000,119.744000
67.540000,104.124000
29.280000,62.038000
82.890000,121.009000
22.140000,54.184000
27.170000,59.717000
49.010000,83.741000
63.910000,100.131000
46.740000,81.244000
99.340000,139.104000
9.320000,40.082000
53.550000,88.735000
19.700000,51.500000
40.250000,74.105000
33.400000,66.570000
74.580000,111.868000
40.540000,74.424000
36.740000,70.244000
30.100000,62.940000
27.880000,60.498000
4.640000,34.934000
75.030000,112.363000
74.770000,112.077000
66.600000,103.090000
87.160000,125.706000
6.810000,37.321000
42.400000,76.470000
0.080000,29.918000
6.860000,37.376000
40.880000,74.798000
78.570000,116.257000
95.650000,135.045000
90.630000,129.523000
16.470000,47.947000
3.130000,33.273000
91.300000,130.260000
1.560000,31.546000
6.580000,37.068000
52.640000,87.734000
53.010000,88.141000
1.580000,31.568000
44.160000,78.406000
84.210000,122.461000
3.910000,34.131000
4.980000,35.308000
70.200000,107.050000
23.430000,55.603000
25.650000,58.045000
18.710000,50.411000
59.220000,94.972000
64.060000,100.296000
36.350000,69.815000
47.470000,82.047000
19.650000,51.445000
32.690000,65.789000
56.330000,91.793000
39.650000,73.445000
60.540000,96.424000
37.700000,71.300000
32.050000,65.085000
9.070000,39.807000
38.720000,72.422000
60.450000,96.325000
72.560000,109.646000
96.160000,135.606000
90.090000,128.929000
2.790000,32.899000
17.090000,48.629000
70.370000,107.237000
5.840000,36.254000
34.240000,67.494000
15.750000,47.155000
13.510000,44.691000
