x,y
15.430000,50.430000
15.930000,50.930000
92.340000,127.340000
84.070000,119.070000
17.010000,52.010000
51.330000,86.330000
80.620000,115.620000
54.960000,89.960000
8.470000,43.470000
16.500000,51.500000
0.980000,35.980000
45.670000,80.670000
48.930000,83.930000
22.400000,57.400000
35.200000,70.200000
41.860000,76.860000
6.890000,41.890000
21.820000,56.820000
28.870000,63.870000
78.940000,113.940000
36.720000,71.720000
41.340000,76.340000
66.280000,101.280000
17.340000,52.340000
66.060000,101.060000
64.680000,99.680000
36.130000,71.130000
39.660000,74.660000
70.580000,105.580000
6.950000,41.950000
76.950000,111.950000
35.950000,70.950000
4.320000,39.320000
5.390000,40.390000
57.590000,92.590000
35.820000,70.820000
89.530000,124.530000
86.540000,121.540000
29.630000,64.630000
50.030000,85.030000
34.860000,69.860000
97.060000,132.060000
19.390000,54.390000
7.170000,42.170000
53.190000,88.190000
18.790000,53.790000
88.430000,123.430000
5.170000,40.170000
48.850000,83.850000
30.000000,65.000000
21.550000,56.550000
72.470000,107.470000
47.950000,82.950000
44.880000,79.880000
57.570000,92.570000
97.400000,132.400000
1.210000,36.210000
90.260000,125.260000
64.360000,99.360000
64.720000,99.720000
65.590000,100.590000
73.490000,108.490000
19.030000,54.030000
11.240000,46.240000
97.400000,132.400000
74.210000,109.210000
32.180000,67.180000
39.520000,74.520000
76.740000,111.740000
28.670000,63.670000
89.320000,124.320000
42.330000,77.330000
34.150000,69.150000
21.220000,56.220000
90.940000,125.940000
18.220000,53.220000
19.650000,54.650000
93.570000,128.570000
17.170000,52.170000
71.870000,106.870000
89.180000,124.180000
55.570000,90.570000
82.340000,117.340000
84.110000,119.110000
15.130000,50.130000
86.570000,121.570000
25.190000,60.190000
81.280000,116.280000
46.110000,81.110000
13.150000,48.150000
11.980000,46.980000
87.280000,122.280000
9.700000,44.700000
10.880000,45.880000
21.150000,56.150000
17.480000,52.480000
4.350000,39.350000
92.160000,127.160000
6.750000,41.750000
60.280000,95.280000
70.970000,105.970000
92.360000,127.360000
66.530000,101.530000
80.580000,115.580000
49.880000,84.880000
33.610000,68.610000
96.130000,131.130000
26.220000,61.220000
64.950000,99.950000
82.300000,117.300000
42.740000,77.740000
18.320000,53.320000
93.990000,128.990000
86.810000,121.810000
9.510000,44.510000
60.150000,95.150000
8.670000,43.670000
28.280000,63.280000
9.390000,44.390000
16.410000,51.410000
80.970000,115.970000
68.460000,103.460000
55.070000,90.070000
20.450000,55.450000
45.080000,80.080000
4.420000,39.420000
11.190000,46.190000
9.490000,44.490000
88.390000,123.390000
81.910000,116.910000
56.080000,91.080000
89.650000,124.650000
36.570000,71.570000
26.260000,61.260000
45.100000,80.100000
39.710000,74.710000
83.750000,118.750000
3.280000,38.280000
17.700000,52.700000
5.150000,40.150000
30.640000,65.640000
69.570000,104.570000
99.220000,134.220000
88.040000,123.040000
16.060000,51.060000
20.910000,55.910000
60.320000,95.320000
32.850000,67.850000
96.020000,131.020000
71.980000,106.980000
12.570000,47.570000
99.020000,134.020000
19.760000,54.760000
54.660000,89.660000
5.590000,40.590000
10.700000,45.700000
77.150000,112.150000
34.360000,69.360000
92.750000,127.750000
46.490000,81.490000
32.620000,67.620000
44.820000,79.820000
44.450000,79.450000
6.240000,41.240000
61.910000,96.910000
81.100000,116.100000
91.450000,126.450000
49.550000,84.550000
50.250000,85.250000
15.880000,50.880000
6.460000,41.460000
69.120000,104.120000
1.710000,36.710000
44.640000,79.640000
74.750000,109.750000
24.410000,59.410000
50.140000,85.140000
30.140000,65.140000
80.350000,115.350000
73.030000,108.030000
70.440000,105.440000
72.600000,107.600000
3.510000,38.510000
79.170000,114.170000
33.290000,68.290000
7.220000,42.220000
3.930000,38.930000
64.560000,99.560000
4.940000,39.940000
20.510000,55.510000
43.350000,78.350000
66.420000,101.420000
64.500000,99.500000
93.900000,128.900000
82.290000,117.290000
29.640000,64.640000
85.020000,120.020000
34.670000,69.670000
89.820000,124.820000
88.880000,123.880000
2.050000,37.050000
13.740000,48.740000
88.100000,123.100000
69.690000,104.690000
21.230000,56.230000
22.980000,57.980000
32.560000,67.560000
31.480000,66.480000
51.150000,86.150000
79.730000,114.730000
90.800000,125.800000
21.630000,56.630000
72.670000,107.670000
58.280000,93.280000
88.030000,123.030000
28.820000,63.820000
17.690000,52.690000
83.100000,118.100000
52.340000,87.340000
58.270000,93.270000
44.590000,79.590000
78.370000,113.370000
49.420000,84.420000
99.900000,134.900000
49.070000,84.070000
8.860000,43.860000
29.450000,64.450000
9.800000,44.800000
22.570000,57.570000
43.720000,78.720000
41.870000,76.870000
79.480000,114.480000
56.200000,91.200000
44.280000,79.280000
56.910000,91.910000
78.700000,113.700000
66.570000,101.570000
54.640000,89.640000
67.360000,102.360000
17.290000,52.290000
52.070000,87.070000
95.540000,130.540000
38.620000,73.620000
23.940000,58.940000
19.610000,54.610000
20.900000,55.900000
69.360000,104.360000
69.860000,104.860000
5.040000,40.040000
97.790000,132.790000
34.270000,69.270000
17.470000,52.470000
88.780000,123.780000
89.910000,124.910000
54.840000,89.840000
69.050000,104.050000
74.540000,109.540000
49.760000,84.760000
35.460000,70.460000
69.620000,104.620000
83.340000,118.340000
54.680000,89.680000
23.520000,58.520000
74.040000,109.040000
3.750000,38.750000
32.420000,67.420000
87.830000,122.830000
27.400000,62.400000
83.930000,118.930000
56.680000,91.680000
25.240000,60.240000
25.080000,60.080000
65.630000,100.630000
57.890000,92.890000
31.770000,66.770000
55.910000,90.910000
93.780000,128.780000
20.940000,55.940000
92.890000,127.890000
39.400000,74.400000
54.860000,89.860000
75.410000,110.410000
66.610000,101.610000
68.030000,103.030000
70.690000,105.690000
72.390000,107.390000
60.160000,95.160000
36.270000,71.270000
71.310000,106.310000
50.420000,85.420000
91.280000,126.280000
78.410000,113.410000
3.600000,38.600000
9.330000,44.330000
24.500000,59.500000
10.620000,45.620000
88.830000,123.830000
54.230000,89.230000
50.710000,85.710000
77.060000,112.060000
6.220000,41.220000
54.220000,89.220000
68.600000,103.600000
70.710000,105.710000
46.580000,81.580000
83.720000,118.720000
27.370000,62.370000
48.550000,83.550000
56.770000,91.770000
49.410000,84.410000
2.220000,37.220000
92.790000,127.790000
22.490000,57.490000
58.670000,93.670000
30.160000,65.160000
34.070000,69.070000
24.450000,59.450000
41.340000,76.340000
69.370000,104.370000
70.680000,105.680000
29.300000,64.300000
5.860000,40.860000
8.160000,43.160000
84.510000,119.510000
44.280000,79.280000
13.570000,48.570000
39.030000,74.030000
82.300000,117.300000
14.820000,49.820000
26.410000,61.410000
48.490000,83.490000
81.110000,116.110000
88.290000,123.290000
64.890000,99.890000
60.100000,95.100000
43.120000,78.120000
48.200000,83.200000
55.280000,90.280000
37.740000,72.740000
8.060000,43.060000
15.520000,50.520000
1.940000,36.940000
90.100000,125.100000
48.900000,83.900000
86.440000,121.440000
67.400000,102.400000
41.710000,76.710000
14.690000,49.690000
61.510000,96.510000
71.320000,106.320000
93.060000,128.060000
60.750000,95.750000
9.360000,44.360000
66.250000,101.250000
65.760000,100.760000
70.710000,105.710000
20.350000,55.350000
14.860000,49.860000
80.210000,115.210000
92.710000,127.710000
13.610000,48.610000
12.370000,47.370000
56.530000,91.530000
43.790000,78.790000
25.360000,60.360000
2.960000,37.960000
87.470000,122.470000
98.550000,133.550000
81.710000,116.710000
19.750000,54.750000
82.110000,117.110000
6.130000,41.130000
77.450000,112.450000
52.830000,87.830000
19.420000,54.420000
94.770000,129.770000
14.390000,49.390000
57.450000,92.450000
71.800000,106.800000
55.810000,90.810000
80.200000,115.200000
89.990000,124.990000
94.190000,129.190000
94.210000,129.210000
8.360000,43.360000
64.610000,99.610000
27.040000,62.040000
89.170000,124.170000
15.250000,50.250000
21.170000,56.170000
21.760000,56.760000
21.290000,56.290000
40.970000,75.970000
4.440000,39.440000
81.740000,116.740000
67.540000,102.540000
29.280000,64.280000
82.890000,117.890000
22.140000,57.140000
27.170000,62.170000
49.010000,84.010000
63.910000,98.910000
46.740000,81.740000
99.340000,134.340000
9.320000,44.320000
53.550000,88.550000
19.700000,54.700000
40.250000,75.250000
33.400000,68.400000
74.580000,109.580000
40.540000,75.540000
36.740000,71.740000
30.100000,65.100000
27.880000,62.880000
4.640000,39.640000
75.030000,110.030000
74.770000,109.770000
66.600000,101.600000
87.160000,122.160000
6.810000,41.810000
42.400000,77.400000
0.080000,35.080000
6.860000,41.860000
40.880000,75.880000
78.570000,113.570000
95.650000,130.650000
90.630000,125.630000
16.470000,51.470000
3.130000,38.130000
91.300000,126.300000
1.560000,36.560000
6.580000,41.580000
52.640000,87.640000
53.010000,88.010000
1.580000,36.580000
44.160000,79.160000
84.210000,119.210000
3.910000,38.910000
4.980000,39.980000
70.200000,105.200000
23.430000,58.430000
25.650000,60.650000
18.710000,53.710000
59.220000,94.220000
64.060000,99.060000
36.350000,71.350000
47.470000,82.470000
19.650000,54.650000
32.690000,67.690000
56.330000,91.330000
39.650000,74.650000
60.540000,95.540000
37.700000,72.700000
32.050000,67.050000
9.070000,44.070000
38.720000,73.720000
60.450000,95.450000
72.560000,107.560000
96.160000,131.160000
90.090000,125.090000
2.790000,37.790000
17.090000,52.090000
70.370000,105.370000
5.840000,40.840000
34.240000,69.240000
15.750000,50.750000
13.510000,48.510000
