x,y
71.860000,96.860000
43.090000,68.090000
4.190000,29.190000
25.550000,50.550000
1.120000,26.120000
3.490000,28.490000
54.810000,79.810000
99.540000,124.540000
9.270000,34.270000
3.280000,28.280000
75.970000,100.970000
88.760000,113.760000
57.910000,82.910000
91.000000,116.000000
81.480000,106.480000
58.850000,83.850000
71.870000,96.870000
17.240000,42.240000
6.260000,31.260000
85.370000,110.370000
54.230000,79.230000
96.790000,121.790000
20.790000,45.790000
18.940000,43.940000
2.750000,27.750000
50.280000,75.280000
40.910000,65.910000
59.390000,84.390000
59.400000,84.400000
84.180000,109.180000
47.490000,72.490000
89.600000,114.600000
51.010000,76.010000
50.370000,75.370000
64.240000,89.240000
92.510000,117.510000
12.550000,37.550000
16.090000,41.090000
74.590000,99.590000
81.350000,106.350000
7.510000,32.510000
43.070000,68.070000
21.080000,46.080000
92.270000,117.270000
73.700000,98.700000
81.690000,106.690000
11.160000,36.160000
59.830000,84.830000
2.910000,27.910000
31.840000,56.840000
88.010000,113.010000
29.750000,54.750000
12.860000,37.860000
69.400000,94.400000
61.940000,86.940000
23.790000,48.790000
74.620000,99.620000
28.090000,53.090000
89.090000,114.090000
47.810000,72.810000
81.750000,106.750000
58.860000,83.860000
74.550000,99.550000
39.640000,64.640000
74.850000,99.850000
33.760000,58.760000
6.600000,31.600000
35.840000,60.840000
40.190000,65.190000
46.400000,71.400000
29.160000,54.160000
54.740000,79.740000
78.870000,103.870000
49.750000,74.750000
55.470000,80.470000
3.430000,28.430000
20.960000,45.960000
79.020000,104.020000
33.790000,58.790000
81.670000,106.670000
17.210000,42.210000
71.040000,96.040000
77.540000,102.540000
84.620000,109.620000
15.430000,40.430000
15.930000,40.930000
92.340000,117.340000
84.070000,109.070000
17.010000,42.010000
51.330000,76.330000
80.620000,105.620000
54.960000,79.960000
8.470000,33.470000
16.500000,41.500000
0.980000,25.980000
45.670000,70.670000
48.930000,73.930000
22.400000,47.400000
35.200000,60.200000
41.860000,66.860000
6.890000,31.890000
21.820000,46.820000
28.870000,53.870000
78.940000,103.940000
36.720000,61.720000
41.340000,66.340000
66.280000,91.280000
17.340000,42.340000
66.060000,91.060000
64.680000,89.680000
36.130000,61.130000
39.660000,64.660000
70.580000,95.580000
6.950000,31.950000
76.950000,101.950000
35.950000,60.950000
4.320000,29.320000
5.390000,30.390000
57.590000,82.590000
35.820000,60.820000
89.530000,114.530000
86.540000,111.540000
29.630000,54.630000
50.030000,75.030000
34.860000,59.860000
97.060000,122.060000
19.390000,44.390000
7.170000,32.170000
53.190000,78.190000
18.790000,43.790000
88.430000,113.430000
5.170000,30.170000
48.850000,73.850000
30.000000,55.000000
21.550000,46.550000
72.470000,97.470000
47.950000,72.950000
44.880000,69.880000
57.570000,82.570000
97.400000,122.400000
1.210000,26.210000
90.260000,115.260000
64.360000,89.360000
64.720000,89.720000
65.590000,90.590000
73.490000,98.490000
19.030000,44.030000
11.240000,36.240000
97.400000,122.400000
74.210000,99.210000
32.180000,57.180000
39.520000,64.520000
76.740000,101.740000
28.670000,53.670000
89.320000,114.320000
42.330000,67.330000
34.150000,59.150000
21.220000,46.220000
90.940000,115.940000
18.220000,43.220000
19.650000,44.650000
93.570000,118.570000
17.170000,42.170000
71.870000,96.870000
89.180000,114.180000
55.570000,80.570000
82.340000,107.340000
84.110000,109.110000
15.130000,40.130000
86.570000,111.570000
25.190000,50.190000
81.280000,106.280000
46.110000,71.110000
13.150000,38.150000
11.980000,36.980000
87.280000,112.280000
9.700000,34.700000
10.880000,35.880000
21.150000,46.150000
17.480000,42.480000
4.350000,29.350000
92.160000,117.160000
6.750000,31.750000
60.280000,85.280000
70.970000,95.970000
92.360000,117.360000
66.530000,91.530000
80.580000,105.580000
49.880000,74.880000
33.610000,58.610000
96.130000,121.130000
26.220000,51.220000
64.950000,89.950000
82.300000,107.300000
42.740000,67.740000
18.320000,43.320000
93.990000,118.990000
86.810000,111.810000
9.510000,34.510000
60.150000,85.150000
8.670000,33.670000
28.280000,53.280000
9.390000,34.390000
16.410000,41.410000
80.970000,105.970000
68.460000,93.460000
55.070000,80.070000
20.450000,45.450000
45.080000,70.080000
4.420000,29.420000
11.190000,36.190000
9.490000,34.490000
88.390000,113.390000
81.910000,106.910000
56.080000,81.080000
89.650000,114.650000
36.570000,61.570000
26.260000,51.260000
45.100000,70.100000
39.710000,64.710000
83.750000,108.750000
3.280000,28.280000
17.700000,42.700000
5.150000,30.150000
30.640000,55.640000
69.570000,94.570000
99.220000,124.220000
88.040000,113.040000
16.060000,41.060000
20.910000,45.910000
60.320000,85.320000
32.850000,57.850000
96.020000,121.020000
71.980000,96.980000
12.570000,37.570000
99.020000,124.020000
19.760000,44.760000
54.660000,79.660000
5.590000,30.590000
10.700000,35.700000
77.150000,102.150000
34.360000,59.360000
92.750000,117.750000
46.490000,71.490000
32.620000,57.620000
44.820000,69.820000
44.450000,69.450000
6.240000,31.240000
61.910000,86.910000
81.100000,106.100000
91.450000,116.450000
49.550000,74.550000
50.250000,75.250000
15.880000,40.880000
6.460000,31.460000
69.120000,94.120000
1.710000,26.710000
44.640000,69.640000
74.750000,99.750000
24.410000,49.410000
50.140000,75.140000
30.140000,55.140000
80.350000,105.350000
73.030000,98.030000
70.440000,95.440000
72.600000,97.600000
3.510000,28.510000
79.170000,104.170000
33.290000,58.290000
7.220000,32.220000
3.930000,28.930000
64.560000,89.560000
4.940000,29.940000
20.510000,45.510000
43.350000,68.350000
66.420000,91.420000
64.500000,89.500000
93.900000,118.900000
82.290000,107.290000
29.640000,54.640000
85.020000,110.020000
34.670000,59.670000
89.820000,114.820000
88.880000,113.880000
2.050000,27.050000
13.740000,38.740000
88.100000,113.100000
69.690000,94.690000
21.230000,46.230000
22.980000,47.980000
32.560000,57.560000
31.480000,56.480000
51.150000,76.150000
79.730000,104.730000
90.800000,115.800000
21.630000,46.630000
72.670000,97.670000
58.280000,83.280000
88.030000,113.030000
28.820000,53.820000
17.690000,42.690000
83.100000,108.100000
52.340000,77.340000
58.270000,83.270000
44.590000,69.590000
78.370000,103.370000
49.420000,74.420000
99.900000,124.900000
49.070000,74.070000
8.860000,33.860000
29.450000,54.450000
9.800000,34.800000
22.570000,47.570000
43.720000,68.720000
41.870000,66.870000
79.480000,104.480000
56.200000,81.200000
44.280000,69.280000
56.910000,81.910000
78.700000,103.700000
66.570000,91.570000
54.640000,79.640000
67.360000,92.360000
17.290000,42.290000
52.070000,77.070000
95.540000,120.540000
38.620000,63.620000
23.940000,48.940000
19.610000,44.610000
20.900000,45.900000
69.360000,94.360000
69.860000,94.860000
5.040000,30.040000
97.790000,122.790000
34.270000,59.270000
17.470000,42.470000
88.780000,113.780000
89.910000,114.910000
54.840000,79.840000
69.050000,94.050000
74.540000,99.540000
49.760000,74.760000
35.460000,60.460000
69.620000,94.620000
83.340000,108.340000
54.680000,79.680000
23.520000,48.520000
74.040000,99.040000
3.750000,28.750000
32.420000,57.420000
87.830000,112.830000
27.400000,52.400000
83.930000,108.930000
56.680000,81.680000
25.240000,50.240000
25.080000,50.080000
65.630000,90.630000
57.890000,82.890000
31.770000,56.770000
55.910000,80.910000
93.780000,118.780000
20.940000,45.940000
92.890000,117.890000
39.400000,64.400000
54.860000,79.860000
75.410000,100.410000
66.610000,91.610000
68.030000,93.030000
70.690000,95.690000
72.390000,97.390000
60.160000,85.160000
36.270000,61.270000
71.310000,96.310000
50.420000,75.420000
91.280000,116.280000
78.410000,103.410000
3.600000,28.600000
9.330000,34.330000
24.500000,49.500000
10.620000,35.620000
88.830000,113.830000
54.230000,79.230000
50.710000,75.710000
77.060000,102.060000
6.220000,31.220000
54.220000,79.220000
68.600000,93.600000
70.710000,95.710000
46.580000,71.580000
83.720000,108.720000
27.370000,52.370000
48.550000,73.550000
56.770000,81.770000
49.410000,74.410000
2.220000,27.220000
92.790000,117.790000
22.490000,47.490000
58.670000,83.670000
30.160000,55.160000
34.070000,59.070000
24.450000,49.450000
41.340000,66.340000
69.370000,94.370000
70.680000,95.680000
29.300000,54.300000
5.860000,30.860000
8.160000,33.160000
84.510000,109.510000
44.280000,69.280000
13.570000,38.570000
39.030000,64.030000
82.300000,107.300000
14.820000,39.820000
26.410000,51.410000
48.490000,73.490000
81.110000,106.110000
88.290000,113.290000
64.890000,89.890000
60.100000,85.100000
43.120000,68.120000
48.200000,73.200000
55.280000,80.280000
37.740000,62.740000
8.060000,33.060000
15.520000,40.520000
1.940000,26.940000
90.100000,115.100000
48.900000,73.900000
86.440000,111.440000
67.400000,92.400000
41.710000,66.710000
14.690000,39.690000
61.510000,86.510000
71.320000,96.320000
93.060000,118.060000
60.750000,85.750000
9.360000,34.360000
66.250000,91.250000
65.760000,90.760000
70.710000,95.710000
20.350000,45.350000
14.860000,39.860000
80.210000,105.210000
92.710000,117.710000
13.610000,38.610000
12.370000,37.370000
56.530000,81.530000
43.790000,68.790000
25.360000,50.360000
2.960000,27.960000
87.470000,112.470000
98.550000,123.550000
81.710000,106.710000
19.750000,44.750000
82.110000,107.110000
6.130000,31.130000
77.450000,102.450000
52.830000,77.830000
19.420000,44.420000
94.770000,119.770000
14.390000,39.390000
57.450000,82.450000
71.800000,96.800000
55.810000,80.810000
80.200000,105.200000
89.990000,114.990000
94.190000,119.190000
94.210000,119.210000
8.360000,33.360000
64.610000,89.610000
27.040000,52.040000
89.170000,114.170000
15.250000,40.250000
21.170000,46.170000
21.760000,46.760000
21.290000,46.290000
40.970000,65.970000
4.440000,29.440000
81.740000,106.740000
67.540000,92.540000
29.280000,54.280000
82.890000,107.890000
22.140000,47.140000
27.170000,52.170000
49.010000,74.010000
63.910000,88.910000
46.740000,71.740000
99.340000,124.340000
9.320000,34.320000
53.550000,78.550000
19.700000,44.700000
40.250000,65.250000
33.400000,58.400000
74.580000,99.580000
40.540000,65.540000
36.740000,61.740000
30.100000,55.100000
27.880000,52.880000
4.640000,29.640000
75.030000,100.030000
74.770000,99.770000
66.600000,91.600000
87.160000,112.160000
6.810000,31.810000
42.400000,67.400000
0.080000,25.080000
6.860000,31.860000
40.880000,65.880000
78.570000,103.570000
95.650000,120.650000
90.630000,115.630000
16.470000,41.470000
3.130000,28.130000
91.300000,116.300000
1.560000,26.560000
6.580000,31.580000
52.640000,77.640000
53.010000,78.010000
1.580000,26.580000
44.160000,69.160000
84.210000,109.210000
3.910000,28.910000
4.980000,29.980000
70.200000,95.200000
23.430000,48.430000
25.650000,50.650000
18.710000,43.710000
59.220000,84.220000
64.060000,89.060000
36.350000,61.350000
47.470000,72.470000
19.650000,44.650000
32.690000,57.690000
56.330000,81.330000
39.650000,64.650000
60.540000,85.540000
37.700000,62.700000
32.050000,57.050000
9.070000,34.070000
38.720000,63.720000
60.450000,85.450000
72.560000,97.560000
96.160000,121.160000
90.090000,115.090000
2.790000,27.790000
17.090000,42.090000
70.370000,95.370000
5.840000,30.840000
34.240000,59.240000
15.750000,40.750000
13.510000,38.510000
