x,y
20.450000,70.450000
45.080000,95.080000
4.420000,54.420000
11.190000,61.190000
9.490000,59.490000
88.390000,138.390000
81.910000,131.910000
56.080000,106.080000
89.650000,139.650000
36.570000,86.570000
26.260000,76.260000
45.100000,95.100000
39.710000,89.710000
83.750000,133.750000
3.280000,53.280000
17.700000,67.700000
5.150000,55.150000
30.640000,80.640000
69.570000,119.570000
99.220000,149.220000
88.040000,138.040000
16.060000,66.060000
20.910000,70.910000
60.320000,110.320000
32.850000,82.850000
96.020000,146.020000
71.980000,121.980000
12.570000,62.570000
99.020000,149.020000
19.760000,69.760000
54.660000,104.660000
5.590000,55.590000
10.700000,60.700000
77.150000,127.150000
34.360000,84.360000
92.750000,142.750000
46.490000,96.490000
32.620000,82.620000
44.820000,94.820000
44.450000,94.450000
6.240000,56.240000
61.910000,111.910000
81.100000,131.100000
91.450000,141.450000
49.550000,99.550000
50.250000,100.250000
15.880000,65.880000
6.460000,56.460000
69.120000,119.120000
1.710000,51.710000
44.640000,94.640000
74.750000,124.750000
24.410000,74.410000
50.140000,100.140000
30.140000,80.140000
80.350000,130.350000
73.030000,123.030000
70.440000,120.440000
72.600000,122.600000
3.510000,53.510000
79.170000,129.170000
33.290000,83.290000
7.220000,57.220000
3.930000,53.930000
64.560000,114.560000
4.940000,54.940000
20.510000,70.510000
43.350000,93.350000
66.420000,116.420000
64.500000,114.500000
93.900000,143.900000
82.290000,132.290000
29.640000,79.640000
85.020000,135.020000
34.670000,84.670000
89.820000,139.820000
88.880000,138.880000
2.050000,52.050000
13.740000,63.740000
88.100000,138.100000
69.690000,119.690000
21.230000,71.230000
22.980000,72.980000
32.560000,82.560000
31.480000,81.480000
51.150000,101.150000
79.730000,129.730000
90.800000,140.800000
21.630000,71.630000
72.670000,122.670000
58.280000,108.280000
88.030000,138.030000
28.820000,78.820000
17.690000,67.690000
83.100000,133.100000
52.340000,102.340000
58.270000,108.270000
44.590000,94.590000
78.370000,128.370000
49.420000,99.420000
99.900000,149.900000
49.070000,99.070000
8.860000,58.860000
29.450000,79.450000
9.800000,59.800000
22.570000,72.570000
43.720000,93.720000
41.870000,91.870000
79.480000,129.480000
56.200000,106.200000
44.280000,94.280000
56.910000,106.910000
78.700000,128.700000
66.570000,116.570000
54.640000,104.640000
67.360000,117.360000
17.290000,67.290000
52.070000,102.070000
95.540000,145.540000
38.620000,88.620000
23.940000,73.940000
19.610000,69.610000
20.900000,70.900000
69.360000,119.360000
69.860000,119.860000
5.040000,55.040000
97.790000,147.790000
34.270000,84.270000
17.470000,67.470000
88.780000,138.780000
89.910000,139.910000
54.840000,104.840000
69.050000,119.050000
74.540000,124.540000
49.760000,99.760000
35.460000,85.460000
69.620000,119.620000
83.340000,133.340000
54.680000,104.680000
23.520000,73.520000
74.040000,124.040000
3.750000,53.750000
32.420000,82.420000
87.830000,137.830000
27.400000,77.400000
83.930000,133.930000
56.680000,106.680000
25.240000,75.240000
25.080000,75.080000
65.630000,115.630000
57.890000,107.890000
31.770000,81.770000
55.910000,105.910000
93.780000,143.780000
20.940000,70.940000
92.890000,142.890000
39.400000,89.400000
54.860000,104.860000
75.410000,125.410000
66.610000,116.610000
68.030000,118.030000
70.690000,120.690000
72.390000,122.390000
60.160000,110.160000
36.270000,86.270000
71.310000,121.310000
50.420000,100.420000
91.280000,141.280000
78.410000,128.410000
3.600000,53.600000
9.330000,59.330000
24.500000,74.500000
10.620000,60.620000
88.830000,138.830000
54.230000,104.230000
50.710000,100.710000
77.060000,127.060000
6.220000,56.220000
54.220000,104.220000
68.600000,118.600000
70.710000,120.710000
46.580000,96.580000
83.720000,133.720000
27.370000,77.370000
48.550000,98.550000
56.770000,106.770000
49.410000,99.410000
2.220000,52.220000
92.790000,142.790000
22.490000,72.490000
58.670000,108.670000
30.160000,80.160000
34.070000,84.070000
24.450000,74.450000
41.340000,91.340000
69.370000,119.370000
70.680000,120.680000
29.300000,79.300000
5.860000,55.860000
8.160000,58.160000
84.510000,134.510000
44.280000,94.280000
13.570000,63.570000
39.030000,89.030000
82.300000,132.300000
14.820000,64.820000
26.410000,76.410000
48.490000,98.490000
81.110000,131.110000
88.290000,138.290000
64.890000,114.890000
60.100000,110.100000
43.120000,93.120000
48.200000,98.200000
55.280000,105.280000
37.740000,87.740000
8.060000,58.060000
15.520000,65.520000
1.940000,51.940000
90.100000,140.100000
48.900000,98.900000
86.440000,136.440000
67.400000,117.400000
41.710000,91.710000
14.690000,64.690000
61.510000,111.510000
71.320000,121.320000
93.060000,143.060000
60.750000,110.750000
9.360000,59.360000
66.250000,116.250000
65.760000,115.760000
70.710000,120.710000
20.350000,70.350000
14.860000,64.860000
80.210000,130.210000
92.710000,142.710000
13.610000,63.610000
12.370000,62.370000
56.530000,106.530000
43.790000,93.790000
25.360000,75.360000
2.960000,52.960000
87.470000,137.470000
98.550000,148.550000
81.710000,131.710000
19.750000,69.750000
82.110000,132.110000
6.130000,56.130000
77.450000,127.450000
52.830000,102.830000
19.420000,69.420000
94.770000,144.770000
14.390000,64.390000
57.450000,107.450000
71.800000,121.800000
55.810000,105.810000
80.200000,130.200000
89.990000,139.990000
94.190000,144.190000
94.210000,144.210000
8.360000,58.360000
64.610000,114.610000
27.040000,77.040000
89.170000,139.170000
15.250000,65.250000
21.170000,71.170000
21.760000,71.760000
21.290000,71.290000
40.970000,90.970000
4.440000,54.440000
81.740000,131.740000
67.540000,117.540000
29.280000,79.280000
82.890000,132.890000
22.140000,72.140000
27.170000,77.170000
49.010000,99.010000
63.910000,113.910000
46.740000,96.740000
99.340000,149.340000
9.320000,59.320000
53.550000,103.550000
19.700000,69.700000
40.250000,90.250000
33.400000,83.400000
74.580000,124.580000
40.540000,90.540000
36.740000,86.740000
30.100000,80.100000
27.880000,77.880000
4.640000,54.640000
75.030000,125.030000
74.770000,124.770000
66.600000,116.600000
87.160000,137.160000
6.810000,56.810000
42.400000,92.400000
0.080000,50.080000
6.860000,56.860000
40.880000,90.880000
78.570000,128.570000
95.650000,145.650000
90.630000,140.630000
16.470000,66.470000
3.130000,53.130000
91.300000,141.300000
1.560000,51.560000
6.580000,56.580000
52.640000,102.640000
53.010000,103.010000
1.580000,51.580000
44.160000,94.160000
84.210000,134.210000
3.910000,53.910000
4.980000,54.980000
70.200000,120.200000
23.430000,73.430000
25.650000,75.650000
18.710000,68.710000
59.220000,109.220000
64.060000,114.060000
36.350000,86.350000
47.470000,97.470000
19.650000,69.650000
32.690000,82.690000
56.330000,106.330000
39.650000,89.650000
60.540000,110.540000
37.700000,87.700000
32.050000,82.050000
9.070000,59.070000
38.720000,88.720000
60.450000,110.450000
72.560000,122.560000
96.160000,146.160000
90.090000,140.090000
2.790000,52.790000
17.090000,67.090000
70.370000,120.370000
5.840000,55.840000
34.240000,84.240000
15.750000,65.750000
13.510000,63.510000
